ENERGY,KIN-PROB,VIB-PROB,ROT-PROB
    82280.00000,  .1308517485574E-04,  .0000000000000E+00,  .4716550085079E-04
    82290.00000,  .1403379495734E-05,  .0000000000000E+00,  .1298984699596E-03
    82300.00000,  .1246304020115E-04,  .0000000000000E+00,  .4511720515127E-04
    82310.00000,  .8812672629011E-05,  .0000000000000E+00,  .4422686133448E-04
    82320.00000,  .8310426628386E-05,  .0000000000000E+00,  .9433605091037E-04
    82330.00000,  .7572400610113E-05,  .0000000000000E+00,  .1045493379922E-03
    82340.00000,  .1238339494343E-04,  .0000000000000E+00,  .2009021270472E-03
    82350.00000,  .1043425007607E-04,  .0000000000000E+00,  .1456764058965E-03
    82360.00000,  .4410453824055E-05,  .0000000000000E+00,  .5068816551726E-04
    82370.00000,  .1652188275351E-04,  .0000000000000E+00,  .3010599156935E-03
    82380.00000,  .2928423884959E-04,  .0000000000000E+00,  .3643424910049E-04
    82390.00000,  .9820260276128E-05,  .0000000000000E+00,  .1337619562195E-03
    82400.00000,  .1587131624465E-04,  .0000000000000E+00,  .1188162981984E-03
    82410.00000,  .5624457935315E-05,  .0000000000000E+00,  .7917159384164E-04
    82420.00000,  .1053255937342E-04,  .0000000000000E+00,  .4785892552474E-04
    82430.00000,  .1800974633205E-04,  .0000000000000E+00,  .3398622437169E-03
    82440.00000,  .1378908865986E-04,  .0000000000000E+00,  .2564737190000E-03
    82450.00000,  .1493411697246E-04,  .0000000000000E+00,  .1965345614430E-03
    82460.00000,  .7522810166630E-05,  .0000000000000E+00,  .1124883772811E-03
    82470.00000,  .1154282189900E-04,  .0000000000000E+00,  .0000000000000E+00
    82480.00000,  .1261643997299E-04,  .0000000000000E+00,  .8017133718224E-04
    82490.00000,  .1436178314505E-04,  .0000000000000E+00,  .2303596319008E-03
    82500.00000,  .1291749904714E-04,  .0000000000000E+00,  .7648204862568E-04
    82510.00000,  .8095985528843E-05,  .0000000000000E+00,  .9851889962625E-04
    82520.00000,  .1002733794618E-04,  .0000000000000E+00,  .1805727501527E-03
    82530.00000,  .1787714449166E-04,  .0000000000000E+00,  .9292563858811E-04
    82540.00000,  .1128281770108E-04,  .0000000000000E+00,  .2552640127272E-03
    82550.00000,  .1494980558549E-04,  .0000000000000E+00,  .1882151484252E-03
    82560.00000,  .3542981720886E-05,  .0000000000000E+00,  .2784554494713E-04
    82570.00000,  .1353771019363E-04,  .0000000000000E+00,  .2098459588855E-03
    82580.00000,  .2303962987742E-04,  .0000000000000E+00,  .1216935056744E-03
    82590.00000,  .1117480069874E-04,  .0000000000000E+00,  .8416694440546E-04
    82600.00000,  .9124401162222E-05,  .0000000000000E+00,  .1644922824558E-03
    82610.00000,  .2016828309016E-04,  .0000000000000E+00,  .2225211560203E-03
    82620.00000,  .2191822464880E-04,  .0000000000000E+00,  .1448584340723E-03
    82630.00000,  .4229644061638E-05,  .0000000000000E+00,  .1260135245624E-03
    82640.00000,  .8981700904250E-05,  .6299832454239E-01,  .1470918674275E-03
    82650.00000,  .9783443128694E-05,  .0000000000000E+00,  .7814071371349E-04
    82660.00000,  .1549902726076E-04,  .0000000000000E+00,  .1530819121231E-03
    82670.00000,  .1705791036533E-04,  .0000000000000E+00,  .6697018079838E-04
    82680.00000,  .9866634854487E-05,  .0000000000000E+00,  .7875250951199E-04
    82690.00000,  .1108229198053E-04,  .0000000000000E+00,  .2730443807170E-04
    82700.00000,  .4906809081091E-05,  .0000000000000E+00,  .5890154515049E-04
    82710.00000,  .4471465096946E-05,  .0000000000000E+00,  .1200281083082E-04
    82720.00000,  .1040509690626E-04,  .0000000000000E+00,  .1463302784349E-03
    82730.00000,  .2239801970320E-04,  .0000000000000E+00,  .0000000000000E+00
    82740.00000,  .1063904358024E-04,  .0000000000000E+00,  .1400869317649E-03
    82750.00000,  .1141704250144E-04,  .0000000000000E+00,  .6478766029851E-04
    82760.00000,  .8569649401134E-05,  .0000000000000E+00,  .0000000000000E+00
    82770.00000,  .1312577890977E-04,  .0000000000000E+00,  .3281985714099E-07
    82780.00000,  .8994203706970E-05,  .0000000000000E+00,  .1331552096298E-03
    82790.00000,  .1097917391290E-04,  .0000000000000E+00,  .1193035468467E-03
    82800.00000,  .1442916603855E-04,  .0000000000000E+00,  .1801338897553E-03
    82810.00000,  .1068127059424E-04,  .0000000000000E+00,  .1982563416407E-03
    82820.00000,  .1089462972047E-04,  .0000000000000E+00,  .9158044521273E-04
    82830.00000,  .9241945540682E-05,  .0000000000000E+00,  .6912955909130E-04
    82840.00000,  .1119481720501E-04,  .0000000000000E+00,  .1564833957786E-03
    82850.00000,  .1502491256626E-04,  .0000000000000E+00,  .3901187018825E-04
    82860.00000,  .2141345404378E-04,  .0000000000000E+00,  .0000000000000E+00
    82870.00000,  .1761164026273E-04,  .0000000000000E+00,  .1286891844542E-03
    82880.00000,  .1627639503086E-04,  .0000000000000E+00,  .8974632011943E-04
    82890.00000,  .1371398167910E-04,  .0000000000000E+00,  .1516656090573E-03
    82900.00000,  .1581757823680E-04,  .0000000000000E+00,  .9440926443784E-04
    82910.00000,  .1635201294347E-04,  .0000000000000E+00,  .7868350365852E-06
    82920.00000,  .1263726795925E-04,  .0000000000000E+00,  .6290809232608E-04
    82930.00000,  .9083045737839E-05,  .0000000000000E+00,  .9969241990274E-04
    82940.00000,  .1659813181721E-04,  .0000000000000E+00,  .6606300628561E-04
    82950.00000,  .1952057178866E-04,  .0000000000000E+00,  .4628441391678E-07
    82960.00000,  .1551916398629E-04,  .0000000000000E+00,  .1219964582018E-03
    82970.00000,  .1508676537394E-04,  .0000000000000E+00,  .2218921087584E-03
    82980.00000,  .6203223492975E-05,  .0000000000000E+00,  .1946924417691E-03
    82990.00000,  .1761647908782E-04,  .0000000000000E+00,  .4098274468631E-06
    83000.00000,  .9642906817347E-05,  .0000000000000E+00,  .8277714968576E-04
    83010.00000,  .1141262444375E-04,  .0000000000000E+00,  .1355704145014E-03
    83020.00000,  .1298220706219E-04,  .0000000000000E+00,  .1053896104885E-04
    83030.00000,  .1515814555774E-04,  .0000000000000E+00,  .9464910185541E-04
    83040.00000,  .1856449809313E-04,  .0000000000000E+00,  .1474234321381E-03
    83050.00000,  .1626163811707E-04,  .0000000000000E+00,  .1556839377201E-05
    83060.00000,  .1239845240536E-04,  .0000000000000E+00,  .0000000000000E+00
    83070.00000,  .8788057736155E-05,  .0000000000000E+00,  .7506827016422E-04
    83080.00000,  .1948790220559E-04,  .0000000000000E+00,  .1413357694059E-03
    83090.00000,  .1262194000399E-04,  .0000000000000E+00,  .1340472365162E-03
    83100.00000,  .1418689418103E-04,  .0000000000000E+00,  .4571637792780E-04
    83110.00000,  .2622189371789E-04,  .0000000000000E+00,  .1277550808279E-03
    83120.00000,  .1779314128588E-04,  .0000000000000E+00,  .2269955965438E-04
    83130.00000,  .3430186003075E-05,  .0000000000000E+00,  .5033892857589E-04
    83140.00000,  .1132041627369E-04,  .0000000000000E+00,  .1442634689698E-03
    83150.00000,  .1004035168075E-04,  .0000000000000E+00,  .0000000000000E+00
    83160.00000,  .1817591939993E-04,  .0000000000000E+00,  .2116422149128E-03
    83170.00000,  .1397645037178E-04,  .0000000000000E+00,  .1952865653369E-04
    83180.00000,  .3812573404545E-05,  .0000000000000E+00,  .0000000000000E+00
    83190.00000,  .1255557897417E-04,  .0000000000000E+00,  .1039295476131E-05
    83200.00000,  .1819819001728E-04,  .0000000000000E+00,  .1744459560523E-03
    83210.00000,  .2373807370535E-04,  .0000000000000E+00,  .9988681444119E-04
    83220.00000,  .1369312363802E-04,  .0000000000000E+00,  .1718683349646E-03
    83230.00000,  .5631460707031E-05,  .0000000000000E+00,  .3305220489885E-03
    83240.00000,  .1747738540756E-04,  .0000000000000E+00,  .8160783708326E-04
    83250.00000,  .8271595808398E-05,  .0000000000000E+00,  .1154333283084E-04
    83260.00000,  .5651116555539E-05,  .0000000000000E+00,  .7171475399225E-04
    83270.00000,  .1596659000576E-04,  .0000000000000E+00,  .7424945680529E-04
    83280.00000,  .1374851466065E-04,  .0000000000000E+00,  .1692806154592E-03
    83290.00000,  .8622365545296E-05,  .0000000000000E+00,  .1863250612678E-03
    83300.00000,  .8848287583876E-05,  .0000000000000E+00,  .5644762967810E-04
    83310.00000,  .1037038359582E-04,  .0000000000000E+00,  .1011440674301E-03
    83320.00000,  .1525807781506E-04,  .0000000000000E+00,  .2134864384237E-03
    83330.00000,  .7682040572430E-05,  .0000000000000E+00,  .3448104683320E-04
    83340.00000,  .1828940637847E-04,  .0000000000000E+00,  .0000000000000E+00
    83350.00000,  .1142437587611E-04,  .0000000000000E+00,  .9656948426556E-04
    83360.00000,  .1460988563653E-04,  .0000000000000E+00,  .9216909880427E-04
    83370.00000,  .9388823417832E-05,  .0000000000000E+00,  .4311140695908E-04
    83380.00000,  .7164827274317E-05,  .0000000000000E+00,  .7009732410956E-04
    83390.00000,  .1252795859989E-04,  .0000000000000E+00,  .0000000000000E+00
    83400.00000,  .1644665555348E-04,  .0000000000000E+00,  .2632102050619E-03
    83410.00000,  .6467675803399E-05,  .0000000000000E+00,  .1123095511365E-03
    83420.00000,  .4208755965747E-05,  .0000000000000E+00,  .2770332556619E-05
    83430.00000,  .9573570360914E-05,  .0000000000000E+00,  .2275989769944E-03
    83440.00000,  .1904023574761E-04,  .0000000000000E+00,  .1632219856775E-03
    83450.00000,  .1717698753931E-04,  .0000000000000E+00,  .1237173968647E-03
    83460.00000,  .1388607554539E-04,  .0000000000000E+00,  .1791997861290E-03
    83470.00000,  .8533763952941E-05,  .0000000000000E+00,  .7909585570978E-05
    83480.00000,  .7474632299417E-05,  .0000000000000E+00,  .1151640371729E-04
    83490.00000,  .1543702417900E-04,  .0000000000000E+00,  .1710272209335E-03
    83500.00000,  .1568497639641E-04,  .0000000000000E+00,  .2610861712305E-04
    83510.00000,  .1088438102881E-04,  .0000000000000E+00,  .6509103359336E-04
    83520.00000,  .5458705634828E-05,  .0000000000000E+00,  .1059559634079E-03
    83530.00000,  .1257249983458E-04,  .0000000000000E+00,  .6231565182795E-04
    83540.00000,  .1018109837579E-04,  .0000000000000E+00,  .0000000000000E+00
    83550.00000,  .1237525008878E-04,  .0000000000000E+00,  .7105583224503E-04
    83560.00000,  .9503602753383E-05,  .0000000000000E+00,  .1547342657000E-03
    83570.00000,  .6808707780486E-05,  .0000000000000E+00,  .1806076738468E-03
    83580.00000,  .1004933807020E-04,  .0000000000000E+00,  .1165904386564E-03
    83590.00000,  .1354537417126E-04,  .0000000000000E+00,  .1537728121927E-03
    83600.00000,  .1357019944781E-04,  .0000000000000E+00,  .2207951681486E-03
    83610.00000,  .5308161070341E-05,  .0000000000000E+00,  .1348660498751E-03
    83620.00000,  .4592405669414E-05,  .0000000000000E+00,  .8192930337628E-04
    83630.00000,  .1225491061259E-04,  .0000000000000E+00,  .2905874358937E-03
    83640.00000,  .6307874356129E-05,  .0000000000000E+00,  .1169022272992E-03
    83650.00000,  .6721578874028E-05,  .0000000000000E+00,  .1495239029951E-03
    83660.00000,  .1203659244201E-04,  .0000000000000E+00,  .3666609193747E-04
    83670.00000,  .1288801527438E-04,  .0000000000000E+00,  .2269509951995E-03
    83680.00000,  .1976599940167E-04,  .0000000000000E+00,  .1165862309824E-03
    83690.00000,  .8314574192750E-05,  .0000000000000E+00,  .1926273153736E-05
    83700.00000,  .1210406549996E-04,  .0000000000000E+00,  .1602703023718E-04
    83710.00000,  .2238133928130E-04,  .0000000000000E+00,  .7814071371349E-04
    83720.00000,  .1586581621364E-04,  .0000000000000E+00,  .9596694534984E-04
    83730.00000,  .2309003180088E-04,  .0000000000000E+00,  .5447591364525E-04
    83740.00000,  .1010331651656E-04,  .0000000000000E+00,  .0000000000000E+00
    83750.00000,  .1339332686606E-04,  .0000000000000E+00,  .1122944035101E-03
    83760.00000,  .1278615950895E-04,  .0000000000000E+00,  .8180980543490E-04
    83770.00000,  .1343591453783E-04,  .0000000000000E+00,  .2595629932453E-04
    83780.00000,  .1177033684274E-04,  .0000000000000E+00,  .1474318474861E-03
    83790.00000,  .1130109102814E-04,  .0000000000000E+00,  .1585178061540E-03
    83800.00000,  .1530108625423E-04,  .0000000000000E+00,  .2545297736155E-03
    83810.00000,  .8740420855598E-05,  .0000000000000E+00,  .1483878310172E-03
    83820.00000,  .2783827168209E-05,  .0000000000000E+00,  .6255801384991E-04
    83830.00000,  .9052750485094E-05,  .0000000000000E+00,  .0000000000000E+00
    83840.00000,  .1181319500783E-04,  .0000000000000E+00,  .8672226482106E-04
    83850.00000,  .1181547917371E-04,  .0000000000000E+00,  .6476872576554E-04
    83860.00000,  .1502566393661E-04,  .0000000000000E+00,  .9130652563582E-06
    83870.00000,  .1145391975850E-04,  .0000000000000E+00,  .2673724361752E-04
    83880.00000,  .1007320159270E-04,  .0000000000000E+00,  .1301345204706E-03
    83890.00000,  .9659947897016E-05,  .0000000000000E+00,  .8576754359218E-04
    83900.00000,  .1020357937684E-04,  .0000000000000E+00,  .6179390025289E-04
    83910.00000,  .1532702355891E-04,  .0000000000000E+00,  .3462940941817E-03
    83920.00000,  .3806352057999E-05,  .0000000000000E+00,  .9411641032797E-04
    83930.00000,  .1132979337573E-04,  .0000000000000E+00,  .1251400114416E-03
    83940.00000,  .2108708881604E-04,  .0000000000000E+00,  .1478997408341E-04
    83950.00000,  .9300071551406E-05,  .0000000000000E+00,  .0000000000000E+00
    83960.00000,  .1007867156889E-04,  .0000000000000E+00,  .3072048027920E-03
    83970.00000,  .1216570792395E-04,  .0000000000000E+00,  .1342449971938E-03
    83980.00000,  .7795737934668E-05,  .0000000000000E+00,  .1126575257756E-03
    83990.00000,  .1181842454551E-04,  .0000000000000E+00,  .7989699683794E-04
    84000.00000,  .8890123885286E-05,  .0000000000000E+00,  .1516378384089E-03
    84010.00000,  .7736049073604E-05,  .0000000000000E+00,  .9492428373452E-04
    84020.00000,  .2054390815843E-04,  .0000000000000E+00,  .1002166960822E-03
    84030.00000,  .1361951939797E-04,  .0000000000000E+00,  .2588224426226E-03
    84040.00000,  .1271688316215E-04,  .0000000000000E+00,  .2455177774585E-04
    84050.00000,  .1874611933554E-04,  .0000000000000E+00,  .1923836910495E-03
    84060.00000,  .7233923292236E-05,  .0000000000000E+00,  .1378307769702E-04
    84070.00000,  .1011101054901E-04,  .0000000000000E+00,  .1240977705937E-03
    84080.00000,  .5848967397626E-05,  .0000000000000E+00,  .1926433045348E-03
    84090.00000,  .1143342237520E-04,  .0000000000000E+00,  .6979942079089E-04
    84100.00000,  .1457992098674E-04,  .0000000000000E+00,  .3006399898290E-03
    84110.00000,  .6172898185415E-05,  .0000000000000E+00,  .1189719821361E-03
    84120.00000,  .8628797275542E-05,  .0000000000000E+00,  .2978246351607E-03
    84130.00000,  .1418824664767E-04,  .0000000000000E+00,  .1527015383942E-03
    84140.00000,  .1721260249418E-04,  .0000000000000E+00,  .9880712529473E-04
    84150.00000,  .2175006796318E-04,  .0000000000000E+00,  .5554045516533E-04
    84160.00000,  .1220727373204E-04,  .0000000000000E+00,  .1033131233732E-03
    84170.00000,  .1428364062805E-04,  .0000000000000E+00,  .9543930303119E-04
    84180.00000,  .1646002994582E-04,  .0000000000000E+00,  .1461241024093E-04
    84190.00000,  .1529967367796E-04,  .0000000000000E+00,  .0000000000000E+00
    84200.00000,  .1531695519614E-04,  .0000000000000E+00,  .0000000000000E+00
    84210.00000,  .8775735262320E-05,  .0000000000000E+00,  .4066548606728E-04
    84220.00000,  .1453294531210E-04,  .0000000000000E+00,  .1877161182897E-03
    84230.00000,  .8838730152950E-05,  .0000000000000E+00,  .1690895870600E-03
    84240.00000,  .8902266030236E-05,  .0000000000000E+00,  .6178969257890E-04
    84250.00000,  .1697973779351E-04,  .0000000000000E+00,  .6414094080587E-04
    84260.00000,  .1703930643532E-04,  .0000000000000E+00,  .9934781140276E-04
    84270.00000,  .1890408743914E-04,  .0000000000000E+00,  .6656961023430E-04
    84280.00000,  .7041422207082E-05,  .0000000000000E+00,  .1370969586259E-03
    84290.00000,  .1220033106995E-04,  .0000000000000E+00,  .1241852902127E-04
    84300.00000,  .3005869130271E-04,  .0000000000000E+00,  .0000000000000E+00
    84310.00000,  .1799321618422E-04,  .0000000000000E+00,  .7936851298449E-04
    84320.00000,  .1381565711564E-04,  .0000000000000E+00,  .1232562357952E-03
    84330.00000,  .4210980022000E-05,  .0000000000000E+00,  .1728621875616E-03
    84340.00000,  .1121639656163E-04,  .0000000000000E+00,  .1841787267642E-03
    84350.00000,  .2343869770078E-04,  .0000000000000E+00,  .2927102074229E-03
    84360.00000,  .1368398697449E-04,  .0000000000000E+00,  .0000000000000E+00
    84370.00000,  .8947738964168E-05,  .0000000000000E+00,  .2647678859739E-04
    84380.00000,  .1222954434938E-04,  .0000000000000E+00,  .2400747303819E-03
    84390.00000,  .1566526043828E-04,  .0000000000000E+00,  .0000000000000E+00
    84400.00000,  .8526130030126E-05,  .0000000000000E+00,  .1763612892537E-03
    84410.00000,  .1487505926250E-04,  .0000000000000E+00,  .1038664325032E-03
    84420.00000,  .4527727709187E-05,  .0000000000000E+00,  .1666819560015E-03
    84430.00000,  .8542479849068E-05,  .0000000000000E+00,  .3762746129126E-03
    84440.00000,  .5158668424353E-05,  .0000000000000E+00,  .5615477556823E-04
    84450.00000,  .7875743850153E-05,  .0000000000000E+00,  .9885088510426E-04
    84460.00000,  .6719414927404E-05,  .0000000000000E+00,  .4600754896807E-04
    84470.00000,  .1004765500060E-04,  .0000000000000E+00,  .6823164146131E-04
    84480.00000,  .8044832235020E-05,  .0000000000000E+00,  .6524503446148E-04
    84490.00000,  .9267642406850E-05,  .0000000000000E+00,  .1647699889393E-03
    84500.00000,  .1627684585308E-04,  .0000000000000E+00,  .9472904766127E-04
    84510.00000,  .6833863659998E-05,  .0000000000000E+00,  .7684979933262E-04
    84520.00000,  .4910145165471E-05,  .0000000000000E+00,  .1653085712104E-03
    84530.00000,  .1430149318770E-04,  .0000000000000E+00,  .6206361215580E-04
    84540.00000,  .1445964162019E-04,  .0000000000000E+00,  .1751654683050E-04
    84550.00000,  .1004990911167E-04,  .0000000000000E+00,  .2173583400316E-03
    84560.00000,  .8545845988262E-05,  .0000000000000E+00,  .2642671727688E-04
    84570.00000,  .6264565368821E-05,  .0000000000000E+00,  .6144971252031E-04
    84580.00000,  .2536821677446E-04,  .0000000000000E+00,  .1337792076829E-03
    84590.00000,  .1264057398881E-04,  .0000000000000E+00,  .9457420525835E-04
    84600.00000,  .5910880314943E-05,  .0000000000000E+00,  .1092817089315E-03
    84610.00000,  .1743593981873E-04,  .0000000000000E+00,  .5992569300025E-04
    84620.00000,  .5931497917506E-05,  .0000000000000E+00,  .0000000000000E+00
    84630.00000,  .6318123047782E-05,  .0000000000000E+00,  .1029954439868E-03
    84640.00000,  .1200187913158E-04,  .0000000000000E+00,  .1179747633999E-03
    84650.00000,  .1141439767779E-04,  .0000000000000E+00,  .1804953289513E-03
    84660.00000,  .1689116625597E-04,  .0000000000000E+00,  .0000000000000E+00
    84670.00000,  .7349544162585E-05,  .0000000000000E+00,  .5877531493072E-04
    84680.00000,  .1135597111892E-04,  .0000000000000E+00,  .1019031318184E-03
    84690.00000,  .1023110958667E-04,  .0000000000000E+00,  .5616150784662E-04
    84700.00000,  .8436115861502E-05,  .0000000000000E+00,  .1629169293131E-03
    84710.00000,  .1302804065389E-04,  .0000000000000E+00,  .0000000000000E+00
    84720.00000,  .2218817699023E-04,  .0000000000000E+00,  .7333218387494E-04
    84730.00000,  .1059333020779E-04,  .0000000000000E+00,  .2042901461459E-03
    84740.00000,  .1322679314040E-04,  .0000000000000E+00,  .4513193201025E-04
    84750.00000,  .7639543065106E-05,  .0000000000000E+00,  .1430129482592E-03
    84760.00000,  .1412323808449E-04,  .0000000000000E+00,  .4032760984569E-04
    84770.00000,  .1066164480054E-04,  .0000000000000E+00,  .6012850288668E-04
    84780.00000,  .1125784215046E-04,  .0000000000000E+00,  .4511720515127E-04
    84790.00000,  .1410977352771E-04,  .0000000000000E+00,  .1092143861476E-03
    84800.00000,  .1092979385312E-04,  .0000000000000E+00,  .4907957174995E-04
    84810.00000,  .3314474968283E-05,  .0000000000000E+00,  .7884928601382E-04
    84820.00000,  .1891839353071E-04,  .0000000000000E+00,  .8541367820942E-04
    84830.00000,  .1200822069738E-04,  .0000000000000E+00,  .6841172990819E-04
    84840.00000,  .1257926216778E-04,  .0000000000000E+00,  .1214524059546E-03
    84850.00000,  .1235820900911E-04,  .0000000000000E+00,  .2815682866909E-03
    84860.00000,  .1501165839318E-04,  .0000000000000E+00,  .2162029127532E-03
    84870.00000,  .1307612835666E-04,  .0000000000000E+00,  .2501462188502E-04
    84880.00000,  .1763285896158E-05,  .0000000000000E+00,  .1306499605347E-03
    84890.00000,  .1388796899869E-04,  .0000000000000E+00,  .7909585570978E-05
    84900.00000,  .9073698690613E-05,  .0000000000000E+00,  .8715313063789E-04
    84910.00000,  .5599151781732E-05,  .0000000000000E+00,  .1444073714203E-03
    84920.00000,  .6117837765742E-05,  .0000000000000E+00,  .1021892536499E-03
    84930.00000,  .7666682562357E-05,  .0000000000000E+00,  .8789410202796E-04
    84940.00000,  .1499804356233E-04,  .0000000000000E+00,  .1974947526481E-03
    84950.00000,  .4843754080833E-05,  .0000000000000E+00,  .3534025386245E-04
    84960.00000,  .1498112270192E-04,  .0000000000000E+00,  .1874055919490E-03
    84970.00000,  .1115697819390E-04,  .0000000000000E+00,  .0000000000000E+00
    84980.00000,  .1636499662322E-04,  .0000000000000E+00,  .9203445323651E-04
    84990.00000,  .5937538935167E-05,  .0000000000000E+00,  .2156129968595E-03
    85000.00000,  .9459842943862E-05,  .0000000000000E+00,  .1679392089904E-03
    85010.00000,  .1498445878630E-04,  .0000000000000E+00,  .3232520298644E-03
    85020.00000,  .9973780267223E-05,  .0000000000000E+00,  .9715603402010E-04
    85030.00000,  .8216896046497E-05,  .0000000000000E+00,  .9672600973808E-04
    85040.00000,  .1413913708122E-04,  .0000000000000E+00,  .9885088510426E-04
    85050.00000,  .1405645628727E-04,  .0000000000000E+00,  .1784962630374E-03
    85060.00000,  .1241185685251E-04,  .0000000000000E+00,  .2705239839956E-04
    85070.00000,  .2415896132385E-05,  .0000000000000E+00,  .1092143861476E-03
    85080.00000,  .9193467125326E-05,  .0000000000000E+00,  .6913208369569E-04
    85090.00000,  .1538232441710E-04,  .0000000000000E+00,  .1017668031810E-03
    85100.00000,  .8312320081682E-05,  .0000000000000E+00,  .9129726875304E-04
    85110.00000,  .8454299024113E-05,  .0000000000000E+00,  .1750064182281E-03
    85120.00000,  .4557331701205E-05,  .0000000000000E+00,  .1224618269454E-03
    85130.00000,  .1651875705283E-04,  .0000000000000E+00,  .6012850288668E-04
    85140.00000,  .1223570558630E-04,  .0000000000000E+00,  .4422686133448E-04
    85150.00000,  .7174054102286E-05,  .0000000000000E+00,  .0000000000000E+00
    85160.00000,  .6368645190506E-05,  .0000000000000E+00,  .9029331773844E-04
    85170.00000,  .1589421801309E-04,  .0000000000000E+00,  .7973121448263E-04
    85180.00000,  .9285915733903E-05,  .0000000000000E+00,  .1546370684307E-03
    85190.00000,  .1078598156702E-04,  .0000000000000E+00,  .3373923390833E-04
    85200.00000,  .1895406859520E-04,  .0000000000000E+00,  .9324037260274E-04
    85210.00000,  .1037350929650E-04,  .0000000000000E+00,  .1671010403311E-03
    85220.00000,  .9076042966123E-05,  .0000000000000E+00,  .2016308961826E-03
    85230.00000,  .1604359043982E-04,  .0000000000000E+00,  .1399775322411E-03
    85240.00000,  .7007790869956E-05,  .0000000000000E+00,  .1537871182843E-03
    85250.00000,  .8144433889384E-05,  .0000000000000E+00,  .4864996823532E-04
    85260.00000,  .1214181434664E-04,  .0000000000000E+00,  .2314818185546E-03
    85270.00000,  .1901985858356E-04,  .0000000000000E+00,  .5993747448743E-04
    85280.00000,  .1472412398542E-04,  .0000000000000E+00,  .1333024782195E-03
    85290.00000,  .9968069852519E-05,  .0000000000000E+00,  .3068252705979E-03
    85300.00000,  .6177887284577E-05,  .0000000000000E+00,  .0000000000000E+00
    85310.00000,  .1341679967598E-04,  .0000000000000E+00,  .2017554433328E-03
    85320.00000,  .9519171147155E-05,  .0000000000000E+00,  .1285612711648E-03
    85330.00000,  .9543936314082E-05,  .0000000000000E+00,  .1393190312613E-03
    85340.00000,  .1424042180518E-04,  .0000000000000E+00,  .1305792716116E-03
    85350.00000,  .1515925758587E-04,  .0000000000000E+00,  .0000000000000E+00
    85360.00000,  .1949481481286E-04,  .0000000000000E+00,  .0000000000000E+00
    85370.00000,  .6248335769136E-05,  .0000000000000E+00,  .1957266880365E-03
    85380.00000,  .9710770587882E-05,  .0000000000000E+00,  .1131207906822E-03
    85390.00000,  .1184081538211E-04,  .0000000000000E+00,  .0000000000000E+00
    85400.00000,  .8723950817399E-05,  .0000000000000E+00,  .5468882194926E-04
    85410.00000,  .1528584846341E-04,  .0000000000000E+00,  .1629068308955E-03
    85420.00000,  .9236595783749E-05,  .0000000000000E+00,  .0000000000000E+00
    85430.00000,  .1200097748715E-04,  .0000000000000E+00,  .5295357719478E-04
    85440.00000,  .1861763500469E-04,  .0000000000000E+00,  .2299519082909E-03
    85450.00000,  .1474344923098E-04,  .0000000000000E+00,  .1686263221534E-03
    85460.00000,  .8513567117777E-05,  .0000000000000E+00,  .9961247409689E-04
    85470.00000,  .6910683765174E-05,  .0000000000000E+00,  .9178956661015E-04
    85480.00000,  .5698452887954E-05,  .0000000000000E+00,  .4294814920817E-04
    85490.00000,  .1551564757303E-04,  .0000000000000E+00,  .9172140229148E-04
    85500.00000,  .8256147633883E-05,  .0000000000000E+00,  .0000000000000E+00
    85510.00000,  .8297983935294E-05,  .0000000000000E+00,  .9206559002406E-04
    85520.00000,  .1115784978351E-04,  .0000000000000E+00,  .1265255984873E-03
    85530.00000,  .1051825328184E-04,  .0000000000000E+00,  .0000000000000E+00
    85540.00000,  .9648076245395E-05,  .0000000000000E+00,  .5863982782816E-04
    85550.00000,  .2120225886418E-04,  .0000000000000E+00,  .1804747113487E-03
    85560.00000,  .1383450148417E-04,  .0000000000000E+00,  .1047803392944E-03
    85570.00000,  .5369683275073E-05,  .0000000000000E+00,  .1395416172155E-03
    85580.00000,  .5519236030690E-05,  .0000000000000E+00,  .1602703023718E-04
    85590.00000,  .4247496621291E-05,  .0000000000000E+00,  .1471049112169E-03
    85600.00000,  .9680264951437E-05,  .0000000000000E+00,  .8570989845848E-04
    85610.00000,  .1158162266418E-04,  .0000000000000E+00,  .6201017469610E-04
    85620.00000,  .1175711272447E-04,  .0000000000000E+00,  .1386849347906E-03
    85630.00000,  .1572344655863E-04,  .0000000000000E+00,  .2204871664123E-03
    85640.00000,  .1248963871174E-04,  .0000000000000E+00,  .1565801722805E-03
    85650.00000,  .4477896827191E-05,  .0000000000000E+00,  .6197819637376E-04
    85660.00000,  .9927045031093E-05,  .0000000000000E+00,  .1484551538011E-04
    85670.00000,  .1109509533139E-04,  .0000000000000E+00,  .1186080183357E-03
    85680.00000,  .1677779949669E-04,  .0000000000000E+00,  .2415490993489E-03
    85690.00000,  .7062580796301E-05,  .0000000000000E+00,  .0000000000000E+00
    85700.00000,  .5938771182550E-05,  .0000000000000E+00,  .9752126012265E-04
    85710.00000,  .1403301353217E-04,  .0000000000000E+00,  .2181893556451E-03
    85720.00000,  .9882593960844E-05,  .0000000000000E+00,  .2514548054619E-03
    85730.00000,  .7503575085522E-05,  .0000000000000E+00,  .7515663131806E-04
    85740.00000,  .8600335366464E-05,  .0000000000000E+00,  .4022957104166E-05
    85750.00000,  .8579837983158E-05,  .0000000000000E+00,  .2500671145792E-03
    85760.00000,  .1040674992104E-04,  .0000000000000E+00,  .8185272370962E-04
